,subject,trialN,subj_idx,response,rt,task,relativeValue,totalValue,memSlideScore,memChoiceScore,Left_sum,Right_sum,absRelativeValue,accuracy,arr_L,arr_R,N_L,N_R,L-R,|L-R|
12196,jcfhjnskl,60,28,0,0.834300000011921,experiment_FR,-5,53,7.0,0.7,24,29,5,1,"[2, 4, 3, 2, 5, 8]","[8, 6, 5, 7, 2, 1]",5,6,-1,1
12197,jcfhjnskl,61,28,1,6.07080000001192,experiment_FR,5,67,7.0,0.7,36,31,5,1,"[5, 7, 8, 8, 6, 2]","[3, 3, 7, 4, 6, 8]",5,5,0,0
12198,jcfhjnskl,62,28,1,7.88680000001192,experiment_FR,0,48,7.0,0.7,24,24,0,1,"[3, 3, 3, 1, 6, 8]","[1, 2, 4, 5, 8, 4]",4,5,-1,1
12199,jcfhjnskl,63,28,1,2.906,experiment_FR,6,52,7.0,0.7,29,23,6,1,"[4, 2, 7, 1, 8, 7]","[3, 1, 6, 1, 4, 8]",5,5,0,0
12200,jcfhjnskl,64,28,0,0.944600000023842,experiment_FR,-11,65,7.0,0.7,27,38,11,1,"[3, 6, 3, 6, 2, 7]","[8, 8, 7, 7, 5, 3]",4,4,0,0
12201,jcfhjnskl,65,28,1,1.07919999998808,experiment_FR,11,53,7.0,0.7,32,21,11,1,"[8, 5, 2, 6, 4, 7]","[3, 4, 3, 8, 2, 1]",6,5,1,1
12202,jcfhjnskl,66,28,1,6.42159999996424,experiment_FR,5,65,7.0,0.7,35,30,5,1,"[3, 4, 5, 8, 7, 8]","[8, 1, 7, 6, 6, 2]",5,5,0,0
12203,jcfhjnskl,67,28,1,2.99169999998808,experiment_FR,3,37,7.0,0.7,20,17,3,1,"[3, 2, 2, 6, 4, 3]","[1, 4, 2, 2, 7, 1]",4,4,0,0
12204,jcfhjnskl,68,28,1,3.30860000002384,experiment_FR,8,58,7.0,0.7,33,25,8,1,"[6, 5, 6, 6, 8, 2]","[1, 8, 7, 2, 1, 6]",4,5,-1,1
12205,jcfhjnskl,69,28,1,5.11160000002384,experiment_FR,5,49,7.0,0.7,27,22,5,1,"[7, 2, 5, 6, 5, 2]","[6, 6, 5, 1, 3, 1]",4,4,0,0
12206,jcfhjnskl,70,28,0,1.64689999997616,experiment_FR,-6,40,7.0,0.7,17,23,6,1,"[1, 3, 2, 5, 3, 3]","[3, 6, 8, 4, 1, 1]",4,5,-1,1
12207,jcfhjnskl,71,28,0,1.56319999998808,experiment_FR,-3,65,7.0,0.7,31,34,3,1,"[4, 8, 3, 4, 7, 5]","[8, 5, 4, 8, 7, 2]",5,5,0,0
12208,jcfhjnskl,72,28,1,1.39430000001192,experiment_FR,6,50,7.0,0.7,28,22,6,1,"[3, 6, 7, 1, 4, 7]","[1, 1, 5, 6, 4, 5]",5,4,1,1
12209,jcfhjnskl,73,28,1,1.63219999998808,experiment_FR,3,49,7.0,0.7,26,23,3,1,"[3, 1, 6, 2, 7, 7]","[1, 4, 3, 8, 4, 3]",5,4,1,1
12210,jcfhjnskl,75,28,1,1.43819999998808,experiment_FR,-2,50,7.0,0.7,24,26,2,0,"[1, 5, 7, 5, 5, 1]","[2, 2, 4, 6, 4, 8]",3,4,-1,1
12211,jcfhjnskl,76,28,1,6.09779999995232,experiment_FR,-1,53,7.0,0.7,26,27,1,0,"[1, 7, 2, 2, 7, 7]","[7, 2, 5, 5, 6, 2]",3,4,-1,1
12212,jcfhjnskl,77,28,0,1.38660000002384,experiment_FR,-2,56,7.0,0.7,27,29,2,1,"[2, 1, 8, 4, 5, 7]","[7, 4, 6, 1, 6, 5]",6,5,1,1
12213,jcfhjnskl,78,28,1,2.00119999998808,experiment_FR,6,52,7.0,0.7,29,23,6,1,"[8, 1, 2, 6, 6, 6]","[6, 4, 4, 4, 1, 4]",4,3,1,1
12214,jcfhjnskl,79,28,1,1.86919999998808,experiment_FR,5,55,7.0,0.7,30,25,5,1,"[3, 5, 2, 8, 8, 4]","[5, 8, 4, 3, 2, 3]",5,5,0,0
12215,jcfhjnskl,80,28,1,1.74589999997616,experiment_FR,13,55,7.0,0.7,34,21,13,1,"[6, 5, 7, 2, 8, 6]","[5, 3, 4, 5, 3, 1]",5,4,1,1
12216,jcfhjnskl,81,28,1,1.18860000002384,experiment_FR,6,56,7.0,0.7,31,25,6,1,"[7, 6, 8, 5, 3, 2]","[4, 4, 8, 6, 2, 1]",6,5,1,1
12217,jcfhjnskl,82,28,0,1.517,experiment_FR,1,71,7.0,0.7,36,35,1,0,"[5, 7, 6, 6, 4, 8]","[6, 8, 2, 8, 6, 5]",5,4,1,1
12218,jcfhjnskl,83,28,0,4.81069999998808,experiment_FR,-2,52,7.0,0.7,25,27,2,1,"[6, 2, 8, 3, 4, 2]","[4, 7, 1, 7, 4, 4]",5,3,2,2
12219,jcfhjnskl,84,28,1,1.06919999998808,experiment_FR,8,56,7.0,0.7,32,24,8,1,"[8, 8, 5, 4, 3, 4]","[1, 2, 6, 7, 6, 2]",4,4,0,0
12220,jcfhjnskl,85,28,0,0.722600000023842,experiment_FR,-9,51,7.0,0.7,21,30,9,1,"[3, 4, 8, 1, 1, 4]","[1, 5, 7, 2, 7, 8]",4,5,-1,1
12221,jcfhjnskl,86,28,0,1.71890000003576,experiment_FR,-8,62,7.0,0.7,27,35,8,1,"[4, 6, 4, 7, 4, 2]","[8, 3, 7, 6, 8, 3]",4,4,0,0
12222,jcfhjnskl,87,28,1,2.43179999995232,experiment_FR,1,59,7.0,0.7,30,29,1,1,"[7, 3, 7, 7, 3, 3]","[8, 2, 7, 3, 3, 6]",2,5,-3,3
12223,jcfhjnskl,88,28,0,1.62660000002384,experiment_FR,-4,44,7.0,0.7,20,24,4,1,"[7, 1, 7, 1, 3, 1]","[4, 2, 2, 1, 7, 8]",3,5,-2,2
12224,jcfhjnskl,89,28,1,1.1685,experiment_FR,15,51,7.0,0.7,33,18,15,1,"[6, 5, 5, 7, 8, 2]","[3, 1, 1, 5, 7, 1]",5,4,1,1
12225,jcfhjnskl,90,28,1,0.732,experiment_FR,17,61,7.0,0.7,39,22,17,1,"[7, 8, 3, 6, 7, 8]","[2, 7, 3, 6, 2, 2]",4,4,0,0
12226,jcfhjnskl,91,28,0,0.697,experiment_FR,-1,67,7.0,0.7,33,34,1,1,"[5, 5, 8, 7, 3, 5]","[7, 5, 2, 7, 7, 6]",4,4,0,0
12227,jcfhjnskl,92,28,0,0.644599999964237,experiment_FR,-7,69,7.0,0.7,31,38,7,1,"[8, 1, 5, 7, 6, 4]","[7, 7, 6, 7, 8, 3]",6,4,2,2
12228,jcfhjnskl,93,28,0,6.52260000002384,experiment_FR,4,48,7.0,0.7,26,22,4,0,"[8, 3, 3, 4, 4, 4]","[3, 1, 7, 5, 3, 3]",3,4,-1,1
12229,jcfhjnskl,94,28,1,1.8475,experiment_FR,1,55,7.0,0.7,28,27,1,1,"[4, 3, 6, 7, 3, 5]","[6, 1, 8, 3, 4, 5]",5,6,-1,1
12230,jcfhjnskl,95,28,0,2.30219999998808,experiment_FR,-7,43,7.0,0.7,18,25,7,1,"[4, 2, 2, 2, 5, 3]","[3, 3, 4, 8, 6, 1]",4,5,-1,1
12231,jcfhjnskl,96,28,0,0.679,experiment_FR,-10,56,7.0,0.7,23,33,10,1,"[1, 8, 6, 2, 4, 2]","[6, 7, 1, 5, 8, 6]",5,5,0,0
12232,jcfhjnskl,97,28,0,0.7265,experiment_FR,-8,40,7.0,0.7,16,24,8,1,"[1, 5, 5, 1, 2, 2]","[7, 6, 3, 1, 6, 1]",3,4,-1,1
12233,jcfhjnskl,98,28,1,4.56719999998808,experiment_FR,1,37,7.0,0.7,19,18,1,1,"[2, 8, 1, 1, 6, 1]","[7, 2, 6, 1, 1, 1]",4,4,0,0
12234,jcfhjnskl,99,28,1,2.09180000001192,experiment_FR,5,39,7.0,0.7,22,17,5,1,"[4, 2, 4, 2, 3, 7]","[1, 2, 3, 2, 3, 6]",4,4,0,0
12235,jcfhjnskl,100,28,1,3.15910000002384,experiment_FR,11,53,7.0,0.7,32,21,11,1,"[6, 6, 3, 4, 6, 7]","[3, 2, 1, 6, 8, 1]",4,5,-1,1
12236,jcfhjnskl,101,28,1,7.43769999998808,experiment_FR,4,50,7.0,0.7,27,23,4,1,"[2, 4, 2, 6, 8, 5]","[6, 7, 4, 4, 1, 1]",5,4,1,1
12237,jcfhjnskl,102,28,0,5.96790000003576,experiment_FR,0,56,7.0,0.7,28,28,0,1,"[5, 3, 8, 5, 6, 1]","[6, 5, 1, 3, 5, 8]",5,5,0,0
12238,jcfhjnskl,103,28,0,1.76259999996424,experiment_FR,-3,39,7.0,0.7,18,21,3,1,"[3, 3, 1, 3, 5, 3]","[5, 3, 4, 1, 5, 3]",3,4,-1,1
12239,jcfhjnskl,104,28,1,1.622,experiment_FR,16,50,7.0,0.7,33,17,16,1,"[5, 4, 4, 5, 8, 7]","[2, 3, 6, 3, 1, 2]",4,4,0,0
12240,jcfhjnskl,105,28,1,3.01660000002384,experiment_FR,2,54,7.0,0.7,28,26,2,1,"[5, 3, 7, 8, 3, 2]","[3, 2, 5, 8, 3, 5]",5,4,1,1
12241,jcfhjnskl,106,28,0,1.48760000002384,experiment_FR,-3,55,7.0,0.7,26,29,3,1,"[1, 5, 5, 8, 4, 3]","[6, 6, 2, 5, 3, 7]",5,5,0,0
12242,jcfhjnskl,107,28,1,5.09780000001192,experiment_FR,8,46,7.0,0.7,27,19,8,1,"[4, 8, 2, 2, 5, 6]","[6, 3, 1, 2, 3, 4]",5,5,0,0
12243,jcfhjnskl,108,28,1,0.759599999964237,experiment_FR,6,54,7.0,0.7,30,24,6,1,"[3, 3, 6, 7, 5, 6]","[2, 4, 7, 6, 3, 2]",4,5,-1,1
12244,jcfhjnskl,109,28,0,0.796400000035763,experiment_FR,-8,52,7.0,0.7,22,30,8,1,"[3, 2, 5, 6, 3, 3]","[5, 3, 2, 5, 8, 7]",4,5,-1,1
12245,jcfhjnskl,110,28,0,7.40060000002384,experiment_FR,4,52,7.0,0.7,28,24,4,0,"[4, 7, 6, 4, 4, 3]","[6, 2, 4, 5, 1, 6]",4,5,-1,1
12246,jcfhjnskl,111,28,1,1.72869999998808,experiment_FR,4,52,7.0,0.7,28,24,4,1,"[1, 3, 8, 3, 8, 5]","[3, 3, 2, 8, 4, 4]",4,4,0,0
12247,jcfhjnskl,112,28,0,1.4475,experiment_FR,2,36,7.0,0.7,19,17,2,0,"[4, 2, 2, 4, 2, 5]","[6, 4, 1, 2, 3, 1]",3,5,-2,2
12248,jcfhjnskl,113,28,0,0.615800000011921,experiment_FR,-16,50,7.0,0.7,17,33,16,1,"[4, 1, 5, 5, 1, 1]","[4, 8, 2, 8, 3, 8]",3,4,-1,1
12249,jcfhjnskl,114,28,0,0.635899999976158,experiment_FR,-13,45,7.0,0.7,16,29,13,1,"[3, 1, 4, 1, 1, 6]","[2, 5, 3, 6, 6, 7]",4,5,-1,1
12250,jcfhjnskl,115,28,1,2.52019999998808,experiment_FR,3,45,7.0,0.7,24,21,3,1,"[4, 5, 6, 4, 1, 4]","[2, 5, 8, 3, 2, 1]",4,5,-1,1
12251,jcfhjnskl,116,28,1,0.710400000035763,experiment_FR,1,51,7.0,0.7,26,25,1,1,"[6, 4, 2, 6, 6, 2]","[1, 7, 8, 1, 6, 2]",3,5,-2,2
12252,jcfhjnskl,117,28,1,0.633699999988079,experiment_FR,17,51,7.0,0.7,34,17,17,1,"[5, 7, 2, 4, 8, 8]","[6, 4, 4, 1, 1, 1]",5,3,2,2
12253,jcfhjnskl,118,28,1,3.03479999995232,experiment_FR,9,49,7.0,0.7,29,20,9,1,"[4, 7, 3, 7, 5, 3]","[1, 6, 2, 1, 4, 6]",4,4,0,0
12254,jcfhjnskl,119,28,1,0.747199999988079,experiment_FR,12,56,7.0,0.7,34,22,12,1,"[7, 5, 7, 8, 4, 3]","[1, 3, 1, 6, 5, 6]",5,4,1,1
12255,jcfhjnskl,120,28,0,2.515,experiment_FR,3,59,7.0,0.7,31,28,3,0,"[4, 8, 1, 8, 5, 5]","[6, 1, 5, 8, 1, 7]",4,5,-1,1
12256,jcfhjnskl,121,28,1,1.17019999998808,experiment_FR,5,55,7.0,0.7,30,25,5,1,"[6, 7, 2, 5, 4, 6]","[2, 7, 4, 3, 4, 5]",5,5,0,0
12257,jcfhjnskl,122,28,0,0.713,experiment_FR,0,66,7.0,0.7,33,33,0,0,"[8, 6, 5, 1, 8, 5]","[7, 6, 6, 3, 7, 4]",4,4,0,0
12258,jcfhjnskl,123,28,0,0.603899999976158,experiment_FR,-5,61,7.0,0.7,28,33,5,1,"[5, 7, 3, 3, 2, 8]","[4, 2, 5, 7, 8, 7]",5,5,0,0
12259,jcfhjnskl,124,28,0,4.59,experiment_FR,-5,45,7.0,0.7,20,25,5,1,"[3, 2, 2, 6, 6, 1]","[2, 1, 3, 7, 8, 4]",4,6,-2,2
12260,jcfhjnskl,125,28,1,2.47040000003576,experiment_FR,8,48,7.0,0.7,28,20,8,1,"[2, 6, 3, 7, 6, 4]","[3, 3, 4, 7, 2, 1]",5,5,0,0
12261,jcfhjnskl,126,28,1,1.98080000001192,experiment_FR,3,49,7.0,0.7,26,23,3,1,"[3, 7, 5, 3, 3, 5]","[1, 5, 4, 6, 3, 4]",3,5,-2,2
12262,jcfhjnskl,127,28,0,2.65680000001192,experiment_FR,-6,54,7.0,0.7,24,30,6,1,"[5, 2, 1, 4, 6, 6]","[4, 2, 5, 7, 8, 4]",5,5,0,0
12263,jcfhjnskl,128,28,1,4.1245,experiment_FR,1,33,7.0,0.7,17,16,1,1,"[6, 4, 3, 1, 1, 2]","[1, 2, 6, 5, 1, 1]",5,4,1,1
12264,jcfhjnskl,129,28,1,1.58989999997616,experiment_FR,8,60,7.0,0.7,34,26,8,1,"[7, 8, 5, 5, 5, 4]","[6, 1, 6, 8, 4, 1]",4,4,0,0
12265,jcfhjnskl,130,28,0,0.836100000023842,experiment_FR,-11,57,7.0,0.7,23,34,11,1,"[2, 3, 6, 6, 1, 5]","[2, 7, 5, 6, 6, 8]",5,5,0,0
12266,jcfhjnskl,131,28,0,0.768900000035763,experiment_FR,-10,56,7.0,0.7,23,33,10,1,"[5, 1, 3, 8, 4, 2]","[8, 7, 3, 6, 3, 6]",6,4,2,2
12267,jcfhjnskl,132,28,1,1.17129999995232,experiment_FR,7,45,7.0,0.7,26,19,7,1,"[3, 2, 8, 6, 4, 3]","[1, 1, 6, 5, 4, 2]",5,5,0,0
12268,jcfhjnskl,133,28,0,7.08180000001192,experiment_FR,-7,51,7.0,0.7,22,29,7,1,"[4, 2, 5, 2, 3, 6]","[3, 6, 5, 5, 2, 8]",5,5,0,0
12269,jcfhjnskl,134,28,1,0.822900000035763,experiment_FR,6,56,7.0,0.7,31,25,6,1,"[2, 8, 3, 8, 8, 2]","[8, 3, 4, 6, 1, 3]",3,5,-2,2
12270,jcfhjnskl,135,28,1,2.18469999998808,experiment_FR,-7,43,7.0,0.7,18,25,7,0,"[1, 1, 1, 1, 6, 8]","[3, 1, 8, 5, 4, 4]",3,5,-2,2
12271,jcfhjnskl,136,28,1,1.27410000002384,experiment_FR,3,61,7.0,0.7,32,29,3,1,"[7, 5, 6, 5, 1, 8]","[7, 2, 4, 5, 7, 4]",5,4,1,1
12272,jcfhjnskl,138,28,1,5.91310000002384,experiment_FR,8,46,7.0,0.7,27,19,8,1,"[6, 4, 2, 2, 5, 8]","[2, 2, 7, 1, 5, 2]",5,4,1,1
12273,jcfhjnskl,139,28,0,0.901900000035763,experiment_FR,-7,47,7.0,0.7,20,27,7,1,"[3, 6, 2, 5, 1, 3]","[1, 7, 8, 2, 8, 1]",5,4,1,1
12274,jcfhjnskl,140,28,1,0.914600000023842,experiment_FR,9,75,7.0,0.7,42,33,9,1,"[8, 7, 5, 7, 8, 7]","[6, 8, 7, 1, 7, 4]",3,5,-2,2
12275,jcfhjnskl,142,28,1,0.830300000011921,experiment_FR,19,69,7.0,0.7,44,25,19,1,"[8, 6, 8, 8, 6, 8]","[4, 5, 3, 8, 2, 3]",2,5,-3,3
12276,jcfhjnskl,143,28,1,2.32789999997616,experiment_FR,-1,39,7.0,0.7,19,20,1,0,"[1, 2, 5, 2, 6, 3]","[5, 1, 2, 4, 4, 4]",5,4,1,1
12277,jcfhjnskl,144,28,0,3.69689999997616,experiment_FR,-2,54,7.0,0.7,26,28,2,1,"[8, 1, 7, 5, 1, 4]","[3, 4, 7, 4, 8, 2]",5,5,0,0
12278,jcfhjnskl,145,28,0,1.36269999998808,experiment_FR,-13,49,7.0,0.7,18,31,13,1,"[1, 3, 4, 8, 1, 1]","[3, 4, 5, 5, 6, 8]",4,5,-1,1
12279,jcfhjnskl,146,28,0,1.21159999996424,experiment_FR,1,57,7.0,0.7,29,28,1,0,"[4, 7, 3, 5, 3, 7]","[2, 6, 2, 6, 6, 6]",4,2,2,2
12280,jcfhjnskl,147,28,1,1.07589999997616,experiment_FR,13,57,7.0,0.7,35,22,13,1,"[7, 4, 3, 8, 7, 6]","[6, 4, 1, 2, 6, 3]",5,5,0,0
12281,jcfhjnskl,148,28,0,0.791800000011921,experiment_FR,-4,62,7.0,0.7,29,33,4,1,"[2, 5, 7, 4, 4, 7]","[2, 7, 5, 7, 7, 5]",4,3,1,1
12282,jcfhjnskl,149,28,0,5.53230000001192,experiment_FR,2,54,7.0,0.7,28,26,2,0,"[3, 2, 7, 5, 6, 5]","[7, 7, 6, 1, 2, 3]",5,5,0,0
12283,jcfhjnskl,150,28,0,0.767699999988079,experiment_FR,-7,61,7.0,0.7,27,34,7,1,"[5, 7, 3, 5, 3, 4]","[6, 5, 4, 7, 8, 4]",4,5,-1,1
12284,jcfhjnskl,1,28,1,1.07910000002384,experiment_VB,4,64,8.2,0.6,34,30,4,1,"[5, 7, 4, 8, 7, 3]","[7, 1, 4, 5, 8, 5]",5,5,0,0
12285,jcfhjnskl,2,28,0,0.765300000011921,experiment_VB,-26,62,8.2,0.6,18,44,26,1,"[6, 5, 2, 1, 3, 1]","[7, 8, 7, 7, 7, 8]",5,2,3,3
12286,jcfhjnskl,3,28,1,4.1,experiment_VB,6,44,8.2,0.6,25,19,6,1,"[1, 7, 7, 2, 7, 1]","[1, 1, 3, 4, 8, 2]",3,5,-2,2
12287,jcfhjnskl,4,28,1,3.8875,experiment_VB,9,55,8.2,0.6,32,23,9,1,"[8, 8, 6, 7, 1, 2]","[8, 1, 2, 2, 6, 4]",5,5,0,0
12288,jcfhjnskl,5,28,1,1.01339999997616,experiment_VB,18,46,8.2,0.6,32,14,18,1,"[8, 2, 7, 3, 8, 4]","[4, 2, 1, 1, 3, 3]",5,4,1,1
12289,jcfhjnskl,6,28,0,0.667100000023842,experiment_VB,-17,57,8.2,0.6,20,37,17,1,"[3, 8, 1, 3, 3, 2]","[1, 7, 7, 7, 8, 7]",4,3,1,1
12290,jcfhjnskl,8,28,1,2.46169999998808,experiment_VB,11,59,8.2,0.6,35,24,11,1,"[8, 8, 3, 3, 8, 5]","[4, 3, 2, 3, 5, 7]",3,5,-2,2
12291,jcfhjnskl,9,28,1,2.39589999997616,experiment_VB,13,63,8.2,0.6,38,25,13,1,"[8, 6, 3, 7, 8, 6]","[2, 3, 3, 7, 7, 3]",4,3,1,1
12292,jcfhjnskl,10,28,0,2.52719999998808,experiment_VB,-1,37,8.2,0.6,18,19,1,1,"[1, 7, 1, 6, 2, 1]","[7, 4, 1, 1, 2, 4]",4,4,0,0
12293,jcfhjnskl,11,28,0,0.942100000023842,experiment_VB,-6,60,8.2,0.6,27,33,6,1,"[3, 1, 8, 6, 1, 8]","[8, 8, 3, 1, 7, 6]",4,5,-1,1
12294,jcfhjnskl,12,28,1,0.978,experiment_VB,10,52,8.2,0.6,31,21,10,1,"[7, 5, 8, 4, 5, 2]","[1, 1, 7, 4, 2, 6]",5,5,0,0
12295,jcfhjnskl,13,28,0,2.1895,experiment_VB,-9,53,8.2,0.6,22,31,9,1,"[4, 3, 7, 2, 3, 3]","[7, 2, 5, 5, 8, 4]",4,5,-1,1
12296,jcfhjnskl,14,28,0,1.451,experiment_VB,-8,54,8.2,0.6,23,31,8,1,"[1, 8, 7, 1, 5, 1]","[8, 4, 1, 5, 5, 8]",4,4,0,0
12297,jcfhjnskl,15,28,0,1.27619999998808,experiment_VB,-6,54,8.2,0.6,24,30,6,1,"[3, 1, 4, 2, 7, 7]","[7, 7, 8, 2, 5, 1]",5,5,0,0
12298,jcfhjnskl,19,28,0,5.43009999996424,experiment_VB,-5,43,8.2,0.6,19,24,5,1,"[4, 2, 7, 1, 4, 1]","[4, 5, 2, 8, 1, 4]",4,5,-1,1
12299,jcfhjnskl,20,28,0,1.38509999996424,experiment_VB,-11,57,8.2,0.6,23,34,11,1,"[4, 2, 1, 7, 2, 7]","[7, 7, 3, 7, 8, 2]",4,4,0,0
12300,jcfhjnskl,21,28,1,6.20669999998808,experiment_VB,3,27,8.2,0.6,15,12,3,1,"[2, 1, 6, 2, 2, 2]","[1, 2, 2, 1, 2, 4]",3,3,0,0
12301,jcfhjnskl,22,28,0,1.28439999997616,experiment_VB,-14,42,8.2,0.6,14,28,14,1,"[1, 3, 2, 1, 5, 2]","[2, 7, 7, 7, 4, 1]",4,4,0,0
12302,jcfhjnskl,23,28,0,1.15669999998808,experiment_VB,-13,47,8.2,0.6,17,30,13,1,"[4, 1, 1, 5, 2, 4]","[2, 5, 6, 7, 4, 6]",4,5,-1,1
12303,jcfhjnskl,24,28,0,2.18640000003576,experiment_VB,0,48,8.2,0.6,24,24,0,1,"[8, 2, 3, 3, 4, 4]","[6, 3, 8, 1, 2, 4]",4,6,-2,2
12304,jcfhjnskl,25,28,0,2.62610000002384,experiment_VB,-9,63,8.2,0.6,27,36,9,1,"[7, 2, 2, 8, 2, 6]","[8, 2, 6, 5, 8, 7]",4,5,-1,1
12305,jcfhjnskl,26,28,1,2.872,experiment_VB,5,41,8.2,0.6,23,18,5,1,"[4, 4, 6, 1, 7, 1]","[5, 1, 1, 1, 3, 7]",4,4,0,0
12306,jcfhjnskl,28,28,0,2.58419999998808,experiment_VB,-4,66,8.2,0.6,31,35,4,1,"[2, 1, 8, 6, 8, 6]","[3, 6, 5, 7, 6, 8]",4,5,-1,1
12307,jcfhjnskl,30,28,1,0.940700000047684,experiment_VB,13,59,8.2,0.6,36,23,13,1,"[7, 8, 2, 7, 8, 4]","[7, 2, 3, 2, 5, 4]",4,5,-1,1
12308,jcfhjnskl,31,28,1,2.45519999998808,experiment_VB,6,50,8.2,0.6,28,22,6,1,"[4, 3, 5, 7, 4, 5]","[3, 7, 3, 2, 3, 4]",4,4,0,0
12309,jcfhjnskl,32,28,1,4.56580000001192,experiment_VB,1,73,8.2,0.6,37,36,1,1,"[5, 6, 8, 8, 3, 7]","[8, 7, 7, 2, 8, 4]",5,4,1,1
12310,jcfhjnskl,33,28,0,1.28440000003576,experiment_VB,-8,50,8.2,0.6,21,29,8,1,"[3, 8, 3, 2, 4, 1]","[3, 5, 8, 1, 5, 7]",5,5,0,0
12311,jcfhjnskl,34,28,0,1.29019999998808,experiment_VB,-6,54,8.2,0.6,24,30,6,1,"[1, 6, 3, 2, 5, 7]","[8, 4, 6, 4, 4, 4]",6,3,3,3
12312,jcfhjnskl,35,28,1,1.68309999996424,experiment_VB,5,53,8.2,0.6,29,24,5,1,"[3, 4, 7, 2, 8, 5]","[3, 4, 2, 3, 5, 7]",6,5,1,1
12313,jcfhjnskl,36,28,0,0.776,experiment_VB,-5,59,8.2,0.6,27,32,5,1,"[3, 4, 2, 7, 3, 8]","[2, 3, 3, 8, 8, 8]",5,3,2,2
12314,jcfhjnskl,37,28,0,1.42690000003576,experiment_VB,-4,48,8.2,0.6,22,26,4,1,"[1, 8, 5, 1, 6, 1]","[5, 4, 4, 2, 6, 5]",4,4,0,0
12315,jcfhjnskl,38,28,1,1.559,experiment_VB,14,44,8.2,0.6,29,15,14,1,"[7, 7, 6, 4, 3, 2]","[1, 2, 6, 3, 2, 1]",5,4,1,1
12316,jcfhjnskl,39,28,0,3.82319999998808,experiment_VB,-9,37,8.2,0.6,14,23,9,1,"[2, 4, 1, 1, 4, 2]","[4, 3, 3, 8, 3, 2]",3,4,-1,1
12317,jcfhjnskl,40,28,0,3.56759999996424,experiment_VB,-5,43,8.2,0.6,19,24,5,1,"[6, 1, 3, 6, 2, 1]","[5, 5, 3, 2, 3, 6]",4,4,0,0
12318,jcfhjnskl,41,28,0,4.896,experiment_VB,-2,40,8.2,0.6,19,21,2,1,"[3, 2, 6, 1, 3, 4]","[1, 7, 2, 4, 4, 3]",5,5,0,0
12319,jcfhjnskl,42,28,0,0.730100000023842,experiment_VB,-11,57,8.2,0.6,23,34,11,1,"[6, 5, 3, 3, 3, 3]","[4, 4, 8, 4, 6, 8]",3,3,0,0
12320,jcfhjnskl,43,28,0,2.95919999998808,experiment_VB,4,56,8.2,0.6,30,26,4,0,"[6, 7, 4, 5, 1, 7]","[6, 3, 4, 4, 7, 2]",5,5,0,0
12321,jcfhjnskl,44,28,0,3.03669999998808,experiment_VB,9,43,8.2,0.6,26,17,9,0,"[8, 6, 4, 6, 1, 1]","[7, 3, 3, 1, 2, 1]",4,4,0,0
12322,jcfhjnskl,45,28,0,1.83090000003576,experiment_VB,-1,59,8.2,0.6,29,30,1,1,"[2, 2, 3, 6, 8, 8]","[6, 5, 1, 8, 3, 7]",4,6,-2,2
12323,jcfhjnskl,46,28,1,2.72010000002384,experiment_VB,8,50,8.2,0.6,29,21,8,1,"[5, 3, 8, 7, 1, 5]","[2, 1, 8, 3, 6, 1]",5,5,0,0
12324,jcfhjnskl,47,28,1,1.56809999996424,experiment_VB,1,53,8.2,0.6,27,26,1,1,"[1, 7, 7, 2, 8, 2]","[8, 6, 7, 1, 2, 2]",4,5,-1,1
12325,jcfhjnskl,48,28,0,0.971700000047684,experiment_VB,-10,48,8.2,0.6,19,29,10,1,"[4, 2, 5, 1, 5, 2]","[3, 5, 2, 7, 6, 6]",4,5,-1,1
12326,jcfhjnskl,50,28,0,0.662799999952316,experiment_VB,-18,38,8.2,0.6,10,28,18,1,"[3, 1, 1, 1, 1, 3]","[8, 6, 1, 7, 1, 5]",2,5,-3,3
12327,jcfhjnskl,51,28,0,3.975,experiment_VB,-4,64,8.2,0.6,30,34,4,1,"[7, 2, 5, 7, 8, 1]","[8, 3, 6, 4, 5, 8]",5,5,0,0
12328,jcfhjnskl,52,28,0,0.962599999964237,experiment_VB,2,64,8.2,0.6,33,31,2,0,"[4, 5, 8, 6, 3, 7]","[4, 6, 8, 1, 4, 8]",6,4,2,2
12329,jcfhjnskl,53,28,1,3.73869999998808,experiment_VB,4,64,8.2,0.6,34,30,4,1,"[7, 3, 7, 8, 1, 8]","[5, 5, 1, 8, 3, 8]",4,4,0,0
12330,jcfhjnskl,54,28,1,2.91839999997616,experiment_VB,4,62,8.2,0.6,33,29,4,1,"[5, 7, 6, 7, 5, 3]","[5, 8, 2, 4, 4, 6]",4,5,-1,1
12331,jcfhjnskl,55,28,0,1.4845,experiment_VB,-6,56,8.2,0.6,25,31,6,1,"[4, 1, 7, 8, 1, 4]","[8, 4, 5, 5, 1, 8]",4,4,0,0
12332,jcfhjnskl,56,28,1,2.69060000002384,experiment_VB,10,46,8.2,0.6,28,18,10,1,"[8, 2, 2, 8, 5, 3]","[6, 5, 1, 1, 3, 2]",4,5,-1,1
12333,jcfhjnskl,57,28,1,1.80619999998808,experiment_VB,4,46,8.2,0.6,25,21,4,1,"[5, 2, 7, 8, 2, 1]","[4, 2, 2, 2, 3, 8]",5,4,1,1
